location,Basel
lat,47.75000
lon,7.50000
asl,363.653
variable,Cloud Cover Total
unit,%
level,sfc
resolution,hourly
aggregation,None
timestamp,Basel Cloud Cover Total
20230608T1400,41.0
20230608T1500,20.0
20230608T1600,38.0
20230608T1700,28.0
20230608T1800,25.0
20230608T1900,20.0
20230608T2000,22.0
20230608T2100,18.0
20230608T2200,32.0
20230608T2300,10.0
20230609T0000,8.0
20230609T0100,5.0
20230609T0200,3.0
20230609T0300,4.0
20230609T0400,3.0
20230609T0500,0.0
20230609T0600,2.0
20230609T0700,0.0
20230609T0800,0.3
20230609T0900,6.0
20230609T1000,42.0
20230609T1100,34.0
20230609T1200,22.0
20230609T1300,19.0
20230609T1400,25.0
20230609T1500,24.0
20230609T1600,26.1
20230609T1700,23.7
20230609T1800,19.2
20230609T1900,23.7
20230609T2000,26.7
20230609T2100,22.800001
20230609T2200,61.0
20230609T2300,57.0
20230610T0000,25.0
20230610T0100,20.0
20230610T0200,21.0
20230610T0300,35.0
20230610T0400,32.0
20230610T0500,16.0
20230610T0600,6.0
20230610T0700,2.0
20230610T0800,3.0
20230610T0900,7.0
20230610T1000,15.0
20230610T1100,16.0
20230610T1200,33.0
20230610T1300,31.0
20230610T1400,27.0
20230610T1500,27.0
20230610T1600,18.0
20230610T1700,34.0
20230610T1800,22.0
20230610T1900,23.0
20230610T2000,25.0
20230610T2100,24.0
20230610T2200,22.0
20230610T2300,20.400002
20230611T0000,15.000001
20230611T0100,11.0
20230611T0200,7.0
20230611T0300,2.1000001
20230611T0400,0.0
20230611T0500,0.0
20230611T0600,0.0
20230611T0700,0.0
20230611T0800,0.0
20230611T0900,1.0
20230611T1000,12.0
20230611T1100,13.0
20230611T1200,22.0
20230611T1300,30.0
20230611T1400,33.0
20230611T1500,39.0
20230611T1600,27.0
20230611T1700,21.0
20230611T1800,11.0
20230611T1900,1.0
20230611T2000,2.1000001
20230611T2100,1.0
20230611T2200,21.0
20230611T2300,4.0
20230612T0000,0.0
20230612T0100,0.0
20230612T0200,0.0
20230612T0300,0.0
20230612T0400,0.0
20230612T0500,0.0
20230612T0600,0.0
20230612T0700,0.0
20230612T0800,0.0
20230612T0900,0.0
20230612T1000,0.0
20230612T1100,0.0
20230612T1200,0.0
20230612T1300,0.0
20230612T1400,0.0
20230612T1500,2.0
20230612T1600,12.0
20230612T1700,26.0
20230612T1800,13.0
20230612T1900,6.0
20230612T2000,2.0
20230612T2100,1.2
20230612T2200,0.0
20230612T2300,0.0
20230613T0000,0.0
20230613T0100,1.5
20230613T0200,2.4
20230613T0300,6.9
20230613T0400,10.5
20230613T0500,9.0
20230613T0600,2.7
20230613T0700,0.3
20230613T0800,0.6
20230613T0900,3.3000002
20230613T1000,8.1
20230613T1100,9.0
20230613T1200,9.3
20230613T1300,3.3000002
20230613T1400,1.2
20230613T1500,0.0
20230613T1600,0.0
20230613T1700,0.0
20230613T1800,0.0
20230613T1900,0.0
20230613T2000,0.0
20230613T2100,0.0
20230613T2200,0.0
20230613T2300,0.0
20230614T0000,0.0
20230614T0100,0.0
20230614T0200,0.6
20230614T0300,0.0
20230614T0400,0.90000004
20230614T0500,6.0
20230614T0600,5.4
20230614T0700,3.9
20230614T0800,0.3
20230614T0900,0.0
20230614T1000,0.0
20230614T1100,3.0
20230614T1200,5.0
20230614T1300,1.0
20230614T1400,5.0
20230614T1500,2.0
20230614T1600,3.0
20230614T1700,3.0
20230614T1800,2.0
20230614T1900,4.0
20230614T2000,3.0
20230614T2100,11.0
20230614T2200,7.0
20230614T2300,5.0
20230615T0000,3.0
20230615T0100,3.0
20230615T0200,4.0
20230615T0300,2.0
20230615T0400,1.0
20230615T0500,0.0
20230615T0600,0.0
20230615T0700,1.0
20230615T0800,4.0
20230615T0900,5.0
20230615T1000,10.0
20230615T1100,11.0
20230615T1200,22.0
20230615T1300,10.0
20230615T1400,8.0
20230615T1500,17.0
20230615T1600,19.0
20230615T1700,24.0
20230615T1800,32.0
20230615T1900,35.0
20230615T2000,49.0
20230615T2100,57.0
20230615T2200,42.0
20230615T2300,33.0
20230616T0000,31.0
20230616T0100,39.0
20230616T0200,31.0
20230616T0300,28.0
20230616T0400,17.0
20230616T0500,14.0
20230616T0600,6.0
20230616T0700,17.0
20230616T0800,20.0
20230616T0900,23.0
20230616T1000,25.0
20230616T1100,16.0
20230616T1200,10.0
20230616T1300,14.0
20230616T1400,7.0
20230616T1500,8.0
20230616T1600,10.0
20230616T1700,19.0
20230616T1800,28.0
20230616T1900,26.0
20230616T2000,27.0
20230616T2100,9.0
20230616T2200,32.0
20230616T2300,20.0
20230617T0000,20.0
20230617T0100,18.0
20230617T0200,14.0
20230617T0300,11.0
20230617T0400,12.0
20230617T0500,15.0
20230617T0600,16.0
20230617T0700,3.0
20230617T0800,1.0
20230617T0900,11.1
20230617T1000,23.0
20230617T1100,22.0
20230617T1200,31.0
20230617T1300,20.0
20230617T1400,15.3
20230617T1500,11.0
20230617T1600,19.0
20230617T1700,25.0
20230617T1800,21.0
20230617T1900,20.0
20230617T2000,22.0
20230617T2100,6.0
20230617T2200,20.0
20230617T2300,22.0
20230618T0000,19.5
20230618T0100,29.1
20230618T0200,23.400002
20230618T0300,12.0
20230618T0400,15.6
20230618T0500,3.0
20230618T0600,0.0
20230618T0700,3.6000001
20230618T0800,25.500002
20230618T0900,30.000002
20230618T1000,53.0
20230618T1100,44.0
20230618T1200,27.0
20230618T1300,34.0
20230618T1400,67.0
20230618T1500,86.0
20230618T1600,91.0
20230618T1700,82.0
20230618T1800,38.0
20230618T1900,28.2
20230618T2000,26.400002
20230618T2100,22.2
20230618T2200,33.0
20230618T2300,28.0
20230619T0000,56.0
20230619T0100,75.0
20230619T0200,97.0
20230619T0300,93.0
20230619T0400,95.0
20230619T0500,50.0
20230619T0600,31.0
20230619T0700,22.0
20230619T0800,24.300001
20230619T0900,23.7
20230619T1000,47.0
20230619T1100,83.0
20230619T1200,77.0
20230619T1300,13.8
20230619T1400,19.0
20230619T1500,33.0
20230619T1600,24.0
20230619T1700,14.0
20230619T1800,26.400002
20230619T1900,29.1
20230619T2000,29.400002
20230619T2100,80.0
20230619T2200,28.2
20230619T2300,54.0
20230620T0000,83.0
20230620T0100,57.0
20230620T0200,89.0
20230620T0300,92.0
20230620T0400,86.0
20230620T0500,85.0
20230620T0600,64.0
20230620T0700,61.0
20230620T0800,27.0
20230620T0900,27.6
20230620T1000,65.0
20230620T1100,32.0
20230620T1200,21.300001
20230620T1300,16.800001
20230620T1400,16.5
20230620T1500,23.400002
20230620T1600,28.2
20230620T1700,38.0
20230620T1800,31.0
20230620T1900,30.000002
20230620T2000,32.0
20230620T2100,29.400002
20230620T2200,28.2
20230620T2300,27.6
20230621T0000,32.0
20230621T0100,70.0
20230621T0200,90.0
20230621T0300,79.0
20230621T0400,41.0
20230621T0500,45.0
20230621T0600,74.0
20230621T0700,60.0
20230621T0800,54.0
20230621T0900,20.0
20230621T1000,36.0
20230621T1100,24.300001
20230621T1200,59.0
20230621T1300,45.0
20230621T1400,79.0
20230621T1500,29.1
20230621T1600,23.7
20230621T1700,29.400002
20230621T1800,30.000002
20230621T1900,30.000002
20230621T2000,28.2
20230621T2100,29.1
20230621T2200,29.7
20230621T2300,29.400002
20230622T0000,28.2
20230622T0100,29.7
20230622T0200,28.2
20230622T0300,24.300001
20230622T0400,15.3
20230622T0500,11.1
20230622T0600,22.0
20230622T0700,43.0
20230622T0800,45.0
20230622T0900,50.0
20230622T1000,33.0
20230622T1100,88.0
20230622T1200,56.0
20230622T1300,69.0
20230622T1400,25.800001
20230622T1500,35.0
20230622T1600,32.0
20230622T1700,62.0
20230622T1800,89.0
20230622T1900,94.0
20230622T2000,68.0
20230622T2100,40.0
20230622T2200,99.0
20230622T2300,98.0
20230623T0000,81.0
20230623T0100,55.0
20230623T0200,44.0
20230623T0300,51.0
20230623T0400,69.0
20230623T0500,62.0
20230623T0600,37.0
20230623T0700,28.0
20230623T0800,29.0
20230623T0900,28.0
20230623T1000,36.0
20230623T1100,29.0
20230623T1200,42.0
20230623T1300,39.0
20230623T1400,46.0
20230623T1500,64.0
20230623T1600,70.0
20230623T1700,92.0
20230623T1800,37.0
20230623T1900,34.0
20230623T2000,21.0
20230623T2100,17.0
20230623T2200,21.0
20230623T2300,20.0
20230624T0000,16.0
20230624T0100,21.0
20230624T0200,20.0
20230624T0300,16.2
20230624T0400,22.5
20230624T0500,19.800001
20230624T0600,16.5
20230624T0700,12.0
20230624T0800,3.9
20230624T0900,2.0
20230624T1000,27.0
20230624T1100,22.0
20230624T1200,0.0
20230624T1300,0.0
20230624T1400,0.0
20230624T1500,0.0
20230624T1600,0.0
20230624T1700,0.0
20230624T1800,0.0
20230624T1900,0.0
20230624T2000,0.0
20230624T2100,0.0
20230624T2200,0.0
20230624T2300,0.0
20230625T0000,0.0
20230625T0100,0.0
20230625T0200,0.0
20230625T0300,0.0
20230625T0400,0.0
20230625T0500,0.0
20230625T0600,0.0
20230625T0700,0.0
20230625T0800,0.0
20230625T0900,0.0
20230625T1000,0.0
20230625T1100,0.0
20230625T1200,0.0
20230625T1300,0.0
20230625T1400,0.0
20230625T1500,0.0
20230625T1600,0.0
20230625T1700,0.0
20230625T1800,0.0
20230625T1900,0.0
20230625T2000,0.0
20230625T2100,0.0
20230625T2200,0.0
20230625T2300,0.0
20230626T0000,0.0
20230626T0100,0.0
20230626T0200,0.0
20230626T0300,0.0
20230626T0400,0.0
20230626T0500,0.0
20230626T0600,0.6
20230626T0700,1.5
20230626T0800,5.0
20230626T0900,12.0
20230626T1000,28.0
20230626T1100,20.0
20230626T1200,15.0
20230626T1300,17.0
20230626T1400,23.0
20230626T1500,15.900001
20230626T1600,21.6
20230626T1700,24.300001
20230626T1800,21.900002
20230626T1900,9.0
20230626T2000,4.2000003
20230626T2100,10.200001
20230626T2200,11.400001
20230626T2300,9.0
20230627T0000,21.300001
20230627T0100,26.7
20230627T0200,13.200001
20230627T0300,8.1
20230627T0400,27.900002
20230627T0500,62.0
20230627T0600,28.500002
20230627T0700,28.800001
20230627T0800,28.500002
20230627T0900,29.7
20230627T1000,28.800001
20230627T1100,28.800001
20230627T1200,28.800001
20230627T1300,28.800001
20230627T1400,27.6
20230627T1500,24.900002
20230627T1600,8.700001
20230627T1700,3.0
20230627T1800,2.0
20230627T1900,6.0
20230627T2000,8.0
20230627T2100,23.0
20230627T2200,20.0
20230627T2300,32.0
20230628T0000,32.0
20230628T0100,26.0
20230628T0200,16.0
20230628T0300,13.0
20230628T0400,73.0
20230628T0500,89.0
20230628T0600,98.0
20230628T0700,86.0
20230628T0800,89.0
20230628T0900,16.0
20230628T1000,15.0
20230628T1100,23.0
20230628T1200,53.0
20230628T1300,24.0
20230628T1400,47.0
20230628T1500,60.0
20230628T1600,63.0
20230628T1700,66.0
20230628T1800,56.0
20230628T1900,18.0
20230628T2000,10.0
20230628T2100,8.0
20230628T2200,3.0
20230628T2300,8.0
20230629T0000,15.0
20230629T0100,15.0
20230629T0200,4.0
20230629T0300,0.3
20230629T0400,0.90000004
20230629T0500,0.0
20230629T0600,1.5
20230629T0700,7.0
20230629T0800,11.1
20230629T0900,16.800001
20230629T1000,37.0
20230629T1100,63.0
20230629T1200,52.0
20230629T1300,28.0
20230629T1400,35.0
20230629T1500,45.0
20230629T1600,45.0
20230629T1700,54.0
20230629T1800,40.0
20230629T1900,28.0
20230629T2000,30.0
20230629T2100,30.0
20230629T2200,42.0
20230629T2300,37.0
20230630T0000,30.000002
20230630T0100,46.0
20230630T0200,49.0
20230630T0300,38.0
20230630T0400,84.0
20230630T0500,72.0
20230630T0600,88.0
20230630T0700,100.0
20230630T0800,81.0
20230630T0900,76.0
20230630T1000,75.0
20230630T1100,84.0
20230630T1200,90.0
20230630T1300,92.0
20230630T1400,80.0
20230630T1500,61.0
20230630T1600,67.0
20230630T1700,74.0
20230630T1800,92.0
20230630T1900,86.0
20230630T2000,98.0
20230630T2100,92.0
20230630T2200,80.0
20230630T2300,66.0
20230701T0000,68.0
20230701T0100,70.0
20230701T0200,73.0
20230701T0300,66.0
20230701T0400,68.0
20230701T0500,45.0
20230701T0600,33.0
20230701T0700,16.2
20230701T0800,23.1
20230701T0900,24.0
20230701T1000,60.0
20230701T1100,89.0
20230701T1200,71.0
20230701T1300,56.0
20230701T1400,70.0
20230701T1500,95.0
20230701T1600,99.0
20230701T1700,95.0
20230701T1800,76.0
20230701T1900,51.0
20230701T2000,44.0
20230701T2100,52.0
20230701T2200,100.0
20230701T2300,100.0
20230702T0000,98.0
20230702T0100,97.0
20230702T0200,99.0
20230702T0300,91.0
20230702T0400,87.0
20230702T0500,77.0
20230702T0600,58.0
20230702T0700,51.0
20230702T0800,63.0
20230702T0900,84.0
20230702T1000,100.0
20230702T1100,98.0
20230702T1200,97.0
20230702T1300,82.0
20230702T1400,57.0
20230702T1500,52.0
20230702T1600,17.0
20230702T1700,10.0
20230702T1800,8.0
20230702T1900,8.0
20230702T2000,5.0
20230702T2100,12.0
20230702T2200,39.0
20230702T2300,69.0
20230703T0000,70.0
20230703T0100,69.0
20230703T0200,69.0
20230703T0300,65.0
20230703T0400,76.0
20230703T0500,88.0
20230703T0600,89.0
20230703T0700,89.0
20230703T0800,70.0
20230703T0900,95.0
20230703T1000,91.0
20230703T1100,99.0
20230703T1200,94.0
20230703T1300,76.0
20230703T1400,50.0
20230703T1500,58.0
20230703T1600,77.0
20230703T1700,90.0
20230703T1800,78.0
20230703T1900,74.0
20230703T2000,55.0
20230703T2100,59.0
20230703T2200,75.0
20230703T2300,78.0
20230704T0000,66.0
20230704T0100,35.0
20230704T0200,29.0
20230704T0300,30.0
20230704T0400,41.0
20230704T0500,35.0
20230704T0600,34.0
20230704T0700,33.0
20230704T0800,37.0
20230704T0900,27.0
20230704T1000,28.0
20230704T1100,55.0
20230704T1200,77.0
20230704T1300,46.0
20230704T1400,37.0
20230704T1500,29.0
20230704T1600,16.0
20230704T1700,17.0
20230704T1800,27.0
20230704T1900,22.0
20230704T2000,27.0
20230704T2100,27.0
20230704T2200,40.0
20230704T2300,58.0
20230705T0000,61.0
20230705T0100,68.0
20230705T0200,79.0
20230705T0300,72.0
20230705T0400,77.0
20230705T0500,89.0
20230705T0600,66.0
20230705T0700,43.0
20230705T0800,36.0
20230705T0900,25.0
20230705T1000,55.0
20230705T1100,46.0
20230705T1200,91.0
20230705T1300,78.0
20230705T1400,74.0
20230705T1500,61.0
20230705T1600,41.0
20230705T1700,28.0
20230705T1800,14.0
20230705T1900,15.0
20230705T2000,21.0
20230705T2100,33.0
20230705T2200,53.0
20230705T2300,46.0
20230706T0000,41.0
20230706T0100,23.0
20230706T0200,19.0
20230706T0300,17.7
20230706T0400,20.400002
20230706T0500,20.0
20230706T0600,14.0
20230706T0700,16.0
20230706T0800,13.0
20230706T0900,12.0
20230706T1000,1.0
20230706T1100,1.0
20230706T1200,2.0
20230706T1300,12.0
20230706T1400,17.0
20230706T1500,23.0
20230706T1600,23.0
20230706T1700,13.0
20230706T1800,15.0
20230706T1900,18.0
20230706T2000,21.0
20230706T2100,6.0
20230706T2200,5.0
20230706T2300,0.0
20230707T0000,2.0
20230707T0100,3.0
20230707T0200,1.0
20230707T0300,4.0
20230707T0400,3.0
20230707T0500,1.0
20230707T0600,2.0
20230707T0700,0.0
20230707T0800,1.2
20230707T0900,9.6
20230707T1000,12.3
20230707T1100,9.900001
20230707T1200,7.5000005
20230707T1300,10.5
20230707T1400,5.4
20230707T1500,1.8000001
20230707T1600,11.0
20230707T1700,8.700001
20230707T1800,7.5000005
20230707T1900,13.0
20230707T2000,24.0
20230707T2100,29.400002
20230707T2200,28.800001
20230707T2300,29.400002
20230708T0000,30.000002
20230708T0100,30.000002
20230708T0200,30.000002
20230708T0300,29.7
20230708T0400,27.900002
20230708T0500,45.0
20230708T0600,37.0
20230708T0700,58.0
20230708T0800,70.0
20230708T0900,59.0
20230708T1000,58.0
20230708T1100,56.0
20230708T1200,45.0
20230708T1300,43.0
20230708T1400,15.0
20230708T1500,14.0
20230708T1600,14.0
20230708T1700,16.0
20230708T1800,11.0
20230708T1900,4.0
20230708T2000,5.0
20230708T2100,11.1
20230708T2200,11.700001
20230708T2300,8.1
20230709T0000,2.1000001
20230709T0100,12.3
20230709T0200,20.1
20230709T0300,12.3
20230709T0400,7.8
20230709T0500,9.3
20230709T0600,15.3
20230709T0700,21.300001
20230709T0800,26.400002
20230709T0900,18.6
20230709T1000,20.400002
20230709T1100,22.2
20230709T1200,22.0
20230709T1300,12.6
20230709T1400,12.6
20230709T1500,11.400001
20230709T1600,17.7
20230709T1700,22.2
20230709T1800,13.200001
20230709T1900,28.800001
20230709T2000,30.000002
20230709T2100,28.500002
20230709T2200,44.0
20230709T2300,16.0
20230710T0000,17.400002
20230710T0100,26.7
20230710T0200,24.6
20230710T0300,16.2
20230710T0400,16.0
20230710T0500,23.0
20230710T0600,19.0
20230710T0700,21.0
20230710T0800,28.0
20230710T0900,26.0
20230710T1000,55.0
20230710T1100,36.0
20230710T1200,40.0
20230710T1300,27.0
20230710T1400,8.0
20230710T1500,20.0
20230710T1600,25.0
20230710T1700,22.0
20230710T1800,17.0
20230710T1900,10.0
20230710T2000,11.0
20230710T2100,7.0
20230710T2200,3.0
20230710T2300,3.0
20230711T0000,2.0
20230711T0100,2.0
20230711T0200,3.0
20230711T0300,2.0
20230711T0400,0.0
20230711T0500,0.0
20230711T0600,0.0
20230711T0700,0.0
20230711T0800,0.0
20230711T0900,0.0
20230711T1000,5.0
20230711T1100,3.9
20230711T1200,9.900001
20230711T1300,8.400001
20230711T1400,1.5
20230711T1500,29.400002
20230711T1600,30.000002
20230711T1700,30.000002
20230711T1800,41.0
20230711T1900,57.0
20230711T2000,30.000002
20230711T2100,35.0
20230711T2200,39.0
20230711T2300,63.0
20230712T0000,30.0
20230712T0100,29.7
20230712T0200,30.000002
20230712T0300,30.000002
20230712T0400,29.7
20230712T0500,29.400002
20230712T0600,23.1
20230712T0700,18.0
20230712T0800,20.0
20230712T0900,14.0
20230712T1000,62.0
20230712T1100,41.0
20230712T1200,73.0
20230712T1300,46.0
20230712T1400,57.0
20230712T1500,54.0
20230712T1600,30.0
20230712T1700,29.7
20230712T1800,36.0
20230712T1900,26.1
20230712T2000,49.0
20230712T2100,38.0
20230712T2200,76.0
20230712T2300,67.0
20230713T0000,57.0
20230713T0100,65.0
20230713T0200,65.0
20230713T0300,44.0
20230713T0400,24.900002
20230713T0500,26.0
20230713T0600,24.0
20230713T0700,11.0
20230713T0800,30.0
20230713T0900,27.900002
20230713T1000,29.0
20230713T1100,63.0
20230713T1200,78.0
20230713T1300,58.0
20230713T1400,60.0
20230713T1500,40.0
20230713T1600,34.0
20230713T1700,9.0
20230713T1800,14.0
20230713T1900,17.0
20230713T2000,11.0
20230713T2100,8.0
20230713T2200,9.0
20230713T2300,17.1
20230714T0000,17.1
20230714T0100,22.2
20230714T0200,15.900001
20230714T0300,6.0
20230714T0400,19.0
20230714T0500,6.9
20230714T0600,25.2
20230714T0700,26.7
20230714T0800,27.6
20230714T0900,28.500002
20230714T1000,28.2
20230714T1100,24.900002
20230714T1200,11.0
20230714T1300,6.0
20230714T1400,15.000001
20230714T1500,12.6
20230714T1600,0.0
20230714T1700,0.0
20230714T1800,0.0
20230714T1900,0.0
20230714T2000,0.0
20230714T2100,0.0
20230714T2200,0.0
20230714T2300,0.0
20230715T0000,11.0
20230715T0100,23.0
20230715T0200,13.0
20230715T0300,15.0
20230715T0400,5.0
20230715T0500,7.0
20230715T0600,13.0
20230715T0700,8.0
20230715T0800,11.0
20230715T0900,7.0
20230715T1000,32.0
20230715T1100,49.0
20230715T1200,33.0
20230715T1300,45.0
20230715T1400,30.0
20230715T1500,15.0
20230715T1600,17.7
20230715T1700,17.1
20230715T1800,26.7
20230715T1900,26.0
20230715T2000,36.0
20230715T2100,54.0
20230715T2200,100.0
20230715T2300,91.0
20230716T0000,85.0
20230716T0100,64.0
20230716T0200,93.0
20230716T0300,86.0
20230716T0400,75.0
20230716T0500,60.0
20230716T0600,46.0
20230716T0700,42.0
20230716T0800,52.0
20230716T0900,35.0
20230716T1000,42.0
20230716T1100,53.0
20230716T1200,74.0
20230716T1300,86.0
20230716T1400,95.0
20230716T1500,82.0
20230716T1600,82.0
20230716T1700,87.0
20230716T1800,94.0
20230716T1900,97.0
20230716T2000,80.0
20230716T2100,64.0
20230716T2200,76.0
20230716T2300,98.0
20230717T0000,100.0
20230717T0100,95.0
20230717T0200,85.0
20230717T0300,52.0
20230717T0400,40.0
20230717T0500,45.0
20230717T0600,56.0
20230717T0700,48.0
20230717T0800,50.0
20230717T0900,39.0
20230717T1000,38.0
20230717T1100,31.0
20230717T1200,35.0
20230717T1300,9.0
20230717T1400,18.0
20230717T1500,5.0
20230717T1600,14.0
20230717T1700,42.0
20230717T1800,52.0
20230717T1900,75.0
20230717T2000,80.0
20230717T2100,66.0
20230717T2200,23.0
20230717T2300,7.0
20230718T0000,1.0
20230718T0100,0.0
20230718T0200,0.0
20230718T0300,3.0
20230718T0400,4.0
20230718T0500,5.0
20230718T0600,3.0
20230718T0700,3.0
20230718T0800,1.0
20230718T0900,2.4
20230718T1000,61.0
20230718T1100,41.0
20230718T1200,35.0
20230718T1300,27.000002
20230718T1400,37.0
20230718T1500,44.0
20230718T1600,1.0
20230718T1700,0.0
20230718T1800,5.0
20230718T1900,3.6000001
20230718T2000,17.0
20230718T2100,47.0
20230718T2200,28.0
20230718T2300,23.0
20230719T0000,33.0
20230719T0100,45.0
20230719T0200,38.0
20230719T0300,24.0
20230719T0400,24.0
20230719T0500,28.0
20230719T0600,39.0
20230719T0700,34.0
20230719T0800,32.0
20230719T0900,22.0
20230719T1000,20.0
20230719T1100,10.0
20230719T1200,0.0
20230719T1300,2.0
20230719T1400,0.0
20230719T1500,4.0
20230719T1600,8.0
20230719T1700,9.0
20230719T1800,12.0
20230719T1900,15.0
20230719T2000,22.800001
20230719T2100,31.0
20230719T2200,39.0
20230719T2300,22.0
20230720T0000,36.0
20230720T0100,41.0
20230720T0200,41.0
20230720T0300,37.0
20230720T0400,27.0
20230720T0500,31.0
20230720T0600,18.0
20230720T0700,26.0
20230720T0800,26.0
20230720T0900,34.0
20230720T1000,78.0
20230720T1100,72.0
20230720T1200,57.0
20230720T1300,40.0
20230720T1400,36.0
20230720T1500,22.5
20230720T1600,15.3
20230720T1700,26.1
20230720T1800,28.800001
20230720T1900,15.000001
20230720T2000,14.0
20230720T2100,32.0
20230720T2200,26.400002
20230720T2300,27.900002
20230721T0000,49.0
20230721T0100,69.0
20230721T0200,73.0
20230721T0300,64.0
20230721T0400,30.0
20230721T0500,20.0
20230721T0600,40.0
20230721T0700,28.0
20230721T0800,36.0
20230721T0900,51.0
20230721T1000,78.0
20230721T1100,98.0
20230721T1200,69.0
20230721T1300,41.0
20230721T1400,25.0
20230721T1500,63.0
20230721T1600,19.0
20230721T1700,16.0
20230721T1800,30.0
20230721T1900,46.0
20230721T2000,39.0
20230721T2100,33.0
20230721T2200,57.0
20230721T2300,33.0
20230722T0000,22.0
20230722T0100,26.0
20230722T0200,23.0
20230722T0300,16.0
20230722T0400,27.0
20230722T0500,21.0
20230722T0600,17.0
20230722T0700,17.0
20230722T0800,10.0
20230722T0900,8.0
20230722T1000,15.0
20230722T1100,25.0
20230722T1200,22.0
20230722T1300,21.0
20230722T1400,8.0
20230722T1500,12.3
20230722T1600,11.700001
20230722T1700,6.0
20230722T1800,9.0
20230722T1900,6.0
20230722T2000,6.0
20230722T2100,6.0
20230722T2200,0.0
20230722T2300,2.0
20230723T0000,2.0
20230723T0100,0.0
20230723T0200,0.0
20230723T0300,0.0
20230723T0400,0.0
20230723T0500,7.2000003
20230723T0600,19.0
20230723T0700,27.6
20230723T0800,26.400002
20230723T0900,16.2
20230723T1000,40.0
20230723T1100,84.0
20230723T1200,63.0
20230723T1300,42.0
20230723T1400,48.0
20230723T1500,79.0
20230723T1600,77.0
20230723T1700,63.0
20230723T1800,26.0
20230723T1900,30.0
20230723T2000,22.0
20230723T2100,19.0
20230723T2200,40.0
20230723T2300,31.0
20230724T0000,42.0
20230724T0100,30.0
20230724T0200,21.6
20230724T0300,30.000002
20230724T0400,55.0
20230724T0500,98.0
20230724T0600,52.0
20230724T0700,29.7
20230724T0800,24.0
20230724T0900,28.2
20230724T1000,38.0
20230724T1100,29.1
20230724T1200,33.0
20230724T1300,61.0
20230724T1400,38.0
20230724T1500,14.1
20230724T1600,37.0
20230724T1700,35.0
20230724T1800,26.0
20230724T1900,30.000002
20230724T2000,29.0
20230724T2100,36.0
20230724T2200,48.0
20230724T2300,50.0
20230725T0000,44.0
20230725T0100,40.0
20230725T0200,36.0
20230725T0300,30.0
20230725T0400,48.0
20230725T0500,63.0
20230725T0600,38.0
20230725T0700,40.0
20230725T0800,62.0
20230725T0900,25.0
20230725T1000,66.0
20230725T1100,30.0
20230725T1200,39.0
20230725T1300,39.0
20230725T1400,43.0
20230725T1500,30.0
20230725T1600,68.0
20230725T1700,66.0
20230725T1800,75.0
20230725T1900,81.0
20230725T2000,54.0
20230725T2100,32.0
20230725T2200,65.0
20230725T2300,42.0
20230726T0000,19.0
20230726T0100,26.0
20230726T0200,31.0
20230726T0300,65.0
20230726T0400,85.0
20230726T0500,87.0
20230726T0600,81.0
20230726T0700,87.0
20230726T0800,66.0
20230726T0900,57.0
20230726T1000,68.0
20230726T1100,61.0
20230726T1200,44.0
20230726T1300,61.0
20230726T1400,48.0
20230726T1500,35.0
20230726T1600,39.0
20230726T1700,37.0
20230726T1800,36.0
20230726T1900,42.0
20230726T2000,37.0
20230726T2100,28.0
20230726T2200,44.0
20230726T2300,37.0
20230727T0000,38.0
20230727T0100,40.0
20230727T0200,29.0
20230727T0300,16.0
20230727T0400,35.0
20230727T0500,94.0
20230727T0600,100.0
20230727T0700,97.0
20230727T0800,72.0
20230727T0900,51.0
20230727T1000,67.0
20230727T1100,85.0
20230727T1200,66.0
20230727T1300,68.0
20230727T1400,76.0
20230727T1500,69.0
20230727T1600,32.0
20230727T1700,30.0
20230727T1800,16.0
20230727T1900,20.0
20230727T2000,20.0
20230727T2100,9.0
20230727T2200,12.0
20230727T2300,18.0
20230728T0000,16.0
20230728T0100,20.0
20230728T0200,22.0
20230728T0300,17.0
20230728T0400,17.0
20230728T0500,19.0
20230728T0600,23.0
20230728T0700,24.0
20230728T0800,29.0
20230728T0900,42.0
20230728T1000,40.0
20230728T1100,37.0
20230728T1200,42.0
20230728T1300,46.0
20230728T1400,69.0
20230728T1500,53.0
20230728T1600,19.0
20230728T1700,29.0
20230728T1800,26.7
20230728T1900,30.000002
20230728T2000,28.2
20230728T2100,17.400002
20230728T2200,18.300001
20230728T2300,20.7
20230729T0000,30.000002
20230729T0100,31.0
20230729T0200,52.0
20230729T0300,41.0
20230729T0400,56.0
20230729T0500,41.0
20230729T0600,73.0
20230729T0700,55.0
20230729T0800,24.0
20230729T0900,19.800001
20230729T1000,66.0
20230729T1100,79.0
20230729T1200,56.0
20230729T1300,34.0
20230729T1400,69.0
20230729T1500,93.0
20230729T1600,90.0
20230729T1700,88.0
20230729T1800,84.0
20230729T1900,56.0
20230729T2000,41.0
20230729T2100,41.0
20230729T2200,44.0
20230729T2300,77.0
20230730T0000,38.0
20230730T0100,22.0
20230730T0200,64.0
20230730T0300,74.0
20230730T0400,53.0
20230730T0500,38.0
20230730T0600,45.0
20230730T0700,44.0
20230730T0800,28.0
20230730T0900,56.0
20230730T1000,37.0
20230730T1100,31.0
20230730T1200,24.0
20230730T1300,21.0
20230730T1400,37.0
20230730T1500,46.0
20230730T1600,20.0
20230730T1700,16.5
20230730T1800,26.7
