location,Basel
lat,47.75000
lon,7.50000
asl,363.653
variable,Relative Humidity
unit,%
level,2 m
resolution,hourly
aggregation,None
timestamp,Basel Relative Humidity [2 m]
20180122T1500,93.14204
20180122T1600,91.604904
20180122T1700,91.73373
20180122T1800,92.455536
20180122T1900,94.25657
20180122T2000,94.60456
20180122T2100,93.1748
20180122T2200,88.38602
20180122T2300,89.296036
20180123T0000,88.216286
20180123T0100,88.28744
20180123T0200,86.62294
20180123T0300,85.204185
20180123T0400,85.403885
20180123T0500,88.088684
20180123T0600,90.18138
20180123T0700,89.68482
20180123T0800,90.01073
20180123T0900,88.55616
20180123T1000,81.08391
20180123T1100,76.81722
20180123T1200,71.835526
20180123T1300,71.9492
20180123T1400,71.65292
20180123T1500,71.638756
20180123T1600,78.01901
20180123T1700,78.794174
20180123T1800,86.67814
20180123T1900,91.039246
20180123T2000,91.30636
20180123T2100,90.96046
20180123T2200,88.65008
20180123T2300,89.982124
20180124T0000,88.396034
20180124T0100,85.71047
20180124T0200,85.292366
20180124T0300,88.59858
20180124T0400,92.52285
20180124T0500,92.87068
20180124T0600,94.11722
20180124T0700,94.706604
20180124T0800,94.57154
20180124T0900,90.27442
20180124T1000,82.901405
20180124T1100,78.588844
20180124T1200,73.48277
20180124T1300,68.6732
20180124T1400,65.21863
20180124T1500,65.909744
20180124T1600,73.75198
20180124T1700,78.464325
20180124T1800,80.314735
20180124T1900,80.93016
20180124T2000,82.55841
20180124T2100,80.800644
20180124T2200,77.03964
20180124T2300,73.532135
20180125T0000,72.871155
20180125T0100,73.87967
20180125T0200,74.89971
20180125T0300,77.03512
20180125T0400,79.858894
20180125T0500,83.38941
20180125T0600,85.3331
20180125T0700,88.16107
20180125T0800,86.600494
20180125T0900,81.93135
20180125T1000,74.92136
20180125T1100,68.12184
20180125T1200,64.1191
20180125T1300,61.1285
20180125T1400,61.343704
20180125T1500,62.33161
20180125T1600,72.76239
20180125T1700,79.024055
20180125T1800,84.68943
20180125T1900,87.22001
20180125T2000,87.93813
20180125T2100,86.877174
20180125T2200,86.60133
20180125T2300,86.84173
20180126T0000,88.56389
20180126T0100,90.467804
20180126T0200,92.910706
20180126T0300,94.17742
20180126T0400,95.15484
20180126T0500,96.95893
20180126T0600,97.64358
20180126T0700,93.72425
20180126T0800,96.31565
20180126T0900,93.236015
20180126T1000,91.894585
20180126T1100,92.177536
20180126T1200,91.74491
20180126T1300,92.497345
20180126T1400,91.90844
20180126T1500,91.32468
20180126T1600,91.5657
20180126T1700,91.99094
20180126T1800,91.45595
20180126T1900,91.116234
20180126T2000,91.55219
20180126T2100,92.17886
20180126T2200,92.00588
20180126T2300,92.071045
20180127T0000,92.45129
20180127T0100,93.68147
20180127T0200,93.88008
20180127T0300,93.81687
20180127T0400,93.759834
20180127T0500,94.217445
20180127T0600,94.02148
20180127T0700,94.09121
20180127T0800,94.21457
20180127T0900,93.37472
20180127T1000,91.52369
20180127T1100,90.40811
20180127T1200,90.34851
20180127T1300,92.05137
20180127T1400,90.73281
20180127T1500,92.26655
20180127T1600,93.61701
20180127T1700,99.88738
20180127T1800,96.29199
20180127T1900,96.095055
20180127T2000,95.10454
20180127T2100,94.41773
20180127T2200,88.68922
20180127T2300,87.2767
20180128T0000,87.75725
20180128T0100,87.648636
20180128T0200,86.61341
20180128T0300,86.091225
20180128T0400,85.53388
20180128T0500,86.323616
20180128T0600,85.977
20180128T0700,85.91885
20180128T0800,85.67964
20180128T0900,84.02365
20180128T1000,80.58277
20180128T1100,78.02234
20180128T1200,76.22583
20180128T1300,74.20686
20180128T1400,71.596306
20180128T1500,71.8086
20180128T1600,77.808945
20180128T1700,83.06154
20180128T1800,86.50988
20180128T1900,90.64061
20180128T2000,93.04007
20180128T2100,93.734146
20180128T2200,93.27989
20180128T2300,94.97803
20180129T0000,95.440155
20180129T0100,95.90775
20180129T0200,96.58408
20180129T0300,97.05769
20180129T0400,96.788284
20180129T0500,97.12956
20180129T0600,96.996765
20180129T0700,96.592064
20180129T0800,95.39779
20180129T0900,93.11759
20180129T1000,89.47979
20180129T1100,87.02862
20180129T1200,83.95256
20180129T1300,80.398895
20180129T1400,80.07203
20180129T1500,80.87796
20180129T1600,83.89294
20180129T1700,87.04687
20180129T1800,88.97282
20180129T1900,88.78569
20180129T2000,89.32779
20180129T2100,90.25003
20180129T2200,92.78102
20180129T2300,94.31476
20180130T0000,94.96191
20180130T0100,94.05063
20180130T0200,94.894356
20180130T0300,94.05353
20180130T0400,94.116035
20180130T0500,94.104546
20180130T0600,94.292305
20180130T0700,93.3899
20180130T0800,91.73285
20180130T0900,90.24747
20180130T1000,86.89588
20180130T1100,84.9427
20180130T1200,84.81136
20180130T1300,81.09647
20180130T1400,79.724945
20180130T1500,79.99951
20180130T1600,78.61623
20180130T1700,80.59775
20180130T1800,80.4667
20180130T1900,84.81848
20180130T2000,84.539635
20180130T2100,81.24191
20180130T2200,82.33045
20180130T2300,83.068474
20180131T0000,83.17969
20180131T0100,83.32283
20180131T0200,83.7662
20180131T0300,84.44925
20180131T0400,86.60327
20180131T0500,87.9222
20180131T0600,87.53992
20180131T0700,87.72279
20180131T0800,86.99919
20180131T0900,84.25918
20180131T1000,80.76543
20180131T1100,76.45047
20180131T1200,72.99147
20180131T1300,71.1093
20180131T1400,71.236206
20180131T1500,72.447464
20180131T1600,71.634705
20180131T1700,72.82168
20180131T1800,75.282135
20180131T1900,81.70377
20180131T2000,86.19602
20180131T2100,87.114815
20180131T2200,86.06815
20180131T2300,88.64213
20180201T0000,89.281685
20180201T0100,91.11946
20180201T0200,90.947754
20180201T0300,91.28805
20180201T0400,93.38731
20180201T0500,96.30572
20180201T0600,96.56034
20180201T0700,94.2447
20180201T0800,90.29322
20180201T0900,86.94659
20180201T1000,82.180725
20180201T1100,75.06398
20180201T1200,70.25249
20180201T1300,66.85044
20180201T1400,67.544785
20180201T1500,67.64242
20180201T1600,69.825096
20180201T1700,75.59854
20180201T1800,77.489204
20180201T1900,82.47201
20180201T2000,85.7833
20180201T2100,88.52125
20180201T2200,89.93734
20180201T2300,89.55527
20180202T0000,90.24196
20180202T0100,90.68112
20180202T0200,90.88059
20180202T0300,90.920746
20180202T0400,91.020226
20180202T0500,91.97995
20180202T0600,90.735725
20180202T0700,90.13177
20180202T0800,89.68779
20180202T0900,86.94955
20180202T1000,84.097244
20180202T1100,78.87056
20180202T1200,72.29768
20180202T1300,71.17475
20180202T1400,72.96574
20180202T1500,76.17903
20180202T1600,79.435875
20180202T1700,87.50717
20180202T1800,92.083405
20180202T1900,92.01354
20180202T2000,92.0162
20180202T2100,91.938416
20180202T2200,92.41457
20180202T2300,90.96738
20180203T0000,90.10067
20180203T0100,89.77158
20180203T0200,91.14684
20180203T0300,92.17145
20180203T0400,93.36954
20180203T0500,93.18591
20180203T0600,92.54331
20180203T0700,92.94157
20180203T0800,93.49397
20180203T0900,91.781624
20180203T1000,83.78887
20180203T1100,78.78759
20180203T1200,74.180695
20180203T1300,72.08703
20180203T1400,69.517456
20180203T1500,70.64581
20180203T1600,76.56635
20180203T1700,77.44636
20180203T1800,73.420044
20180203T1900,76.67495
20180203T2000,83.0671
20180203T2100,85.04989
20180203T2200,90.09413
20180203T2300,89.386665
20180204T0000,88.34994
20180204T0100,88.031815
20180204T0200,87.44934
20180204T0300,86.06362
20180204T0400,85.39273
20180204T0500,86.76496
20180204T0600,87.61384
20180204T0700,90.01015
20180204T0800,91.06603
20180204T0900,85.58724
20180204T1000,79.59187
20180204T1100,68.75155
20180204T1200,64.2465
20180204T1300,61.20024
20180204T1400,59.52834
20180204T1500,62.695194
20180204T1600,65.0402
20180204T1700,81.25122
20180204T1800,90.0658
20180204T1900,92.19261
20180204T2000,94.61545
20180204T2100,94.6123
20180204T2200,92.24793
20180204T2300,92.51218
20180205T0000,91.81465
20180205T0100,92.6488
20180205T0200,93.94719
20180205T0300,93.96069
20180205T0400,93.945755
20180205T0500,94.130714
20180205T0600,93.58117
20180205T0700,92.175896
20180205T0800,88.92665
20180205T0900,86.40719
20180205T1000,82.12063
20180205T1100,79.78009
20180205T1200,76.78017
20180205T1300,74.693146
20180205T1400,71.105064
20180205T1500,71.60096
20180205T1600,78.63938
20180205T1700,82.669556
20180205T1800,84.37757
20180205T1900,85.67739
20180205T2000,88.15346
20180205T2100,89.43636
20180205T2200,88.1952
20180205T2300,88.28131
20180206T0000,88.70909
20180206T0100,88.6011
20180206T0200,89.22916
20180206T0300,88.9594
20180206T0400,87.78044
20180206T0500,86.92866
20180206T0600,86.34917
20180206T0700,86.061966
20180206T0800,83.113815
20180206T0900,80.24936
20180206T1000,80.72119
20180206T1100,78.307785
20180206T1200,74.91873
20180206T1300,71.49124
20180206T1400,71.17572
20180206T1500,71.89856
20180206T1600,74.51871
20180206T1700,76.364
20180206T1800,84.316765
20180206T1900,90.31376
20180206T2000,91.3143
20180206T2100,90.98014
20180206T2200,91.65506
20180206T2300,90.55992
20180207T0000,91.69051
20180207T0100,92.41619
20180207T0200,91.75077
20180207T0300,92.12048
20180207T0400,92.27047
20180207T0500,92.72542
20180207T0600,92.803085
20180207T0700,94.06385
20180207T0800,93.40223
20180207T0900,93.21243
20180207T1000,93.01015
20180207T1100,93.42305
20180207T1200,91.816826
20180207T1300,90.02607
20180207T1400,89.44688
20180207T1500,89.10829
20180207T1600,87.68426
20180207T1700,88.05951
20180207T1800,87.97818
20180207T1900,89.67756
20180207T2000,90.57691
20180207T2100,91.98395
20180207T2200,94.14978
20180207T2300,93.58112
20180208T0000,93.62163
20180208T0100,94.227264
20180208T0200,93.38444
20180208T0300,93.68334
20180208T0400,94.985886
20180208T0500,96.870834
20180208T0600,96.74843
20180208T0700,97.02924
20180208T0800,94.30995
20180208T0900,90.94712
20180208T1000,90.575226
20180208T1100,87.95507
20180208T1200,85.213394
20180208T1300,82.28786
20180208T1400,80.25089
20180208T1500,79.67347
20180208T1600,80.823006
20180208T1700,82.7211
20180208T1800,86.8857
20180208T1900,86.2702
20180208T2000,91.44118
20180208T2100,86.479225
20180208T2200,86.063576
20180208T2300,86.49507
20180209T0000,87.252594
20180209T0100,86.87896
20180209T0200,87.55566
20180209T0300,87.38459
20180209T0400,87.60632
20180209T0500,88.886566
20180209T0600,89.42309
20180209T0700,88.8898
20180209T0800,85.85661
20180209T0900,86.00846
20180209T1000,81.77869
20180209T1100,77.239815
20180209T1200,73.6187
20180209T1300,71.80837
20180209T1400,70.235306
20180209T1500,71.29904
20180209T1600,74.61078
20180209T1700,82.595406
20180209T1800,85.44987
20180209T1900,83.37751
20180209T2000,79.33557
20180209T2100,80.293365
20180209T2200,90.531006
20180209T2300,90.609886
20180210T0000,89.88376
20180210T0100,88.6047
20180210T0200,89.63176
20180210T0300,92.2284
20180210T0400,93.660034
20180210T0500,93.670586
20180210T0600,93.71524
20180210T0700,92.62935
20180210T0800,89.96128
20180210T0900,85.34474
20180210T1000,81.77986
20180210T1100,75.871605
20180210T1200,75.21771
20180210T1300,73.93308
20180210T1400,76.11374
20180210T1500,74.73482
20180210T1600,73.707504
20180210T1700,75.78909
20180210T1800,78.2956
20180210T1900,81.17087
20180210T2000,81.21192
20180210T2100,81.819626
20180210T2200,83.34221
20180210T2300,83.834435
20180211T0000,84.998856
20180211T0100,84.46025
20180211T0200,83.04962
20180211T0300,81.430595
20180211T0400,78.67843
20180211T0500,75.12462
20180211T0600,70.85253
20180211T0700,70.48067
20180211T0800,73.454315
20180211T0900,80.37328
20180211T1000,84.23092
20180211T1100,87.5969
20180211T1200,89.05865
20180211T1300,90.96466
20180211T1400,91.43764
20180211T1500,93.793564
20180211T1600,93.462135
20180211T1700,92.464165
20180211T1800,91.48414
20180211T1900,89.74222
20180211T2000,88.26527
20180211T2100,87.735466
20180211T2200,87.07155
20180211T2300,88.295944
20180212T0000,90.4504
20180212T0100,94.04047
20180212T0200,93.50448
20180212T0300,91.416374
20180212T0400,87.65009
20180212T0500,86.95997
20180212T0600,83.33661
20180212T0700,83.74673
20180212T0800,83.439224
20180212T0900,81.18674
20180212T1000,76.37264
20180212T1100,73.30157
20180212T1200,68.56843
20180212T1300,67.22849
20180212T1400,62.487755
20180212T1500,61.952236
20180212T1600,65.20814
20180212T1700,74.43174
20180212T1800,77.80778
20180212T1900,82.94729
20180212T2000,86.26314
20180212T2100,87.813
20180212T2200,92.827774
20180212T2300,92.06054
20180213T0000,92.78506
20180213T0100,91.771385
20180213T0200,90.74436
20180213T0300,90.7955
20180213T0400,90.254486
20180213T0500,88.23819
20180213T0600,87.046524
20180213T0700,86.31037
20180213T0800,81.15714
20180213T0900,76.85964
20180213T1000,76.539406
20180213T1100,69.292656
20180213T1200,65.04196
20180213T1300,59.526752
20180213T1400,54.91803
20180213T1500,52.63248
20180213T1600,57.27301
20180213T1700,61.301296
20180213T1800,68.803406
20180213T1900,73.51949
20180213T2000,69.82104
20180213T2100,70.07037
20180213T2200,77.79799
20180213T2300,77.51888
20180214T0000,78.581215
20180214T0100,79.09444
20180214T0200,79.46977
20180214T0300,81.73725
20180214T0400,82.70944
20180214T0500,81.5198
20180214T0600,81.86106
20180214T0700,82.56819
20180214T0800,78.48686
20180214T0900,71.34387
20180214T1000,70.2997
20180214T1100,65.652374
20180214T1200,61.441853
20180214T1300,58.413513
20180214T1400,57.16693
20180214T1500,54.14191
20180214T1600,63.148514
20180214T1700,68.30773
20180214T1800,76.31713
20180214T1900,79.39082
20180214T2000,77.833565
20180214T2100,79.75575
20180214T2200,79.73509
20180214T2300,79.46627
20180215T0000,78.43851
20180215T0100,78.22609
20180215T0200,76.60078
20180215T0300,73.58559
20180215T0400,73.74197
20180215T0500,76.208405
20180215T0600,81.300835
20180215T0700,85.761665
20180215T0800,90.38924
20180215T0900,93.25632
20180215T1000,94.82476
20180215T1100,95.34807
20180215T1200,94.7874
20180215T1300,94.109795
20180215T1400,93.952545
20180215T1500,95.103516
20180215T1600,96.11092
20180215T1700,95.91319
20180215T1800,95.92219
20180215T1900,95.730446
20180215T2000,95.341934
20180215T2100,95.10256
20180215T2200,94.427635
20180215T2300,94.89704
20180216T0000,95.28855
20180216T0100,96.07138
20180216T0200,97.588554
20180216T0300,99.27415
20180216T0400,98.85919
20180216T0500,97.82997
20180216T0600,97.54801
20180216T0700,97.47681
20180216T0800,96.60272
20180216T0900,92.04991
20180216T1000,91.94963
20180216T1100,88.43479
20180216T1200,79.69093
20180216T1300,76.31328
20180216T1400,75.941734
20180216T1500,76.231064
20180216T1600,80.163414
20180216T1700,88.1003
20180216T1800,90.729996
20180216T1900,91.90852
20180216T2000,92.68139
20180216T2100,92.7937
20180216T2200,92.816666
20180216T2300,92.6604
20180217T0000,92.02129
20180217T0100,92.26762
20180217T0200,91.44173
20180217T0300,91.782715
20180217T0400,92.51373
20180217T0500,92.77065
20180217T0600,94.604416
20180217T0700,95.07065
20180217T0800,96.08331
20180217T0900,97.73069
20180217T1000,98.571396
20180217T1100,98.144226
20180217T1200,96.27058
20180217T1300,95.25372
20180217T1400,95.249405
20180217T1500,93.969154
20180217T1600,92.883224
